event_id,user_id,event_created_date,event_scheduled_date,event_completed_date,event_organizer_id,event_status
368621,1494954,11/28/2022 6:00:00,12/8/2022 6:00:00,12/8/2022 6:58:25,438,Completed
368622,1498815,11/28/2022 6:00:00,12/8/2022 6:00:00,12/8/2022 6:56:26,455,Completed
368623,1506543,11/28/2022 12:00:00,11/29/2022 12:00:00,11/29/2022 12:38:11,460,Completed
368624,1487330,11/29/2022 1:30:00,12/3/2022 1:30:00,12/3/2022 2:00:51,437,Completed
368625,1488186,11/29/2022 1:30:00,12/6/2022 1:30:00,12/6/2022 2:17:24,447,Completed
368626,1499824,11/29/2022 1:30:00,12/2/2022 1:30:00,12/2/2022 2:19:35,437,Completed
368627,1489136,11/29/2022 3:00:00,12/7/2022 3:00:00,12/7/2022 3:47:26,464,Completed
368628,1503408,11/29/2022 3:00:00,12/11/2022 3:00:00,12/11/2022 3:59:33,439,Completed
368629,1486252,11/29/2022 12:00:00,12/14/2022 12:00:00,12/14/2022 12:43:54,454,Completed
368630,1491669,11/30/2022 1:30:00,12/12/2022 1:30:00,12/12/2022 2:25:34,463,Completed
368631,1496025,11/30/2022 1:30:00,12/5/2022 1:30:00,12/5/2022 2:29:34,470,Completed
368632,1503681,11/30/2022 1:30:00,12/6/2022 1:30:00,12/6/2022 2:10:07,444,Completed
368633,1480181,11/30/2022 3:00:00,12/1/2022 3:00:00,12/1/2022 3:58:27,472,Completed
368634,1485253,11/30/2022 3:00:00,12/14/2022 3:00:00,12/14/2022 3:57:05,444,Completed
368635,1498023,11/30/2022 3:00:00,12/12/2022 3:00:00,12/12/2022 3:34:00,463,Completed
368636,1504028,11/30/2022 3:00:00,12/10/2022 3:00:00,12/10/2022 3:41:47,474,Completed
368637,1502303,11/30/2022 6:00:00,12/11/2022 6:00:00,12/11/2022 6:52:27,470,Completed
368638,1490377,11/30/2022 12:00:00,12/5/2022 12:00:00,12/5/2022 12:31:44,435,Completed
368639,1490377,11/30/2022 12:00:00,12/10/2022 12:00:00,12/10/2022 12:47:43,435,Completed
368640,1495298,11/30/2022 12:00:00,12/11/2022 12:00:00,12/11/2022 12:30:16,456,Completed
368641,1503535,11/30/2022 12:00:00,12/6/2022 12:00:00,12/6/2022 12:33:19,470,Completed
368642,1488179,12/1/2022 1:30:00,12/13/2022 1:30:00,12/13/2022 2:00:28,453,Completed
368643,1496248,12/1/2022 1:30:00,12/11/2022 1:30:00,12/11/2022 2:02:19,455,Completed
368644,1508134,12/1/2022 1:30:00,12/14/2022 1:30:00,12/14/2022 2:27:39,455,Completed
368645,1488186,12/1/2022 6:00:00,12/12/2022 6:00:00,12/12/2022 6:31:55,447,Completed
368646,1501370,12/1/2022 12:00:00,12/5/2022 12:00:00,12/5/2022 12:45:58,445,Completed
368647,1507389,12/1/2022 12:00:00,12/12/2022 12:00:00,12/12/2022 12:42:28,444,Completed
368648,1499090,12/2/2022 1:30:00,12/11/2022 1:30:00,12/11/2022 2:06:14,440,Completed
368649,1499796,12/2/2022 3:00:00,12/15/2022 3:00:00,12/15/2022 3:59:49,446,Completed
368650,1501003,12/2/2022 6:00:00,12/4/2022 6:00:00,12/4/2022 6:31:15,473,Completed
368651,1504520,12/3/2022 1:30:00,12/15/2022 1:30:00,12/15/2022 2:26:02,435,Completed
368652,1502309,12/3/2022 3:00:00,12/5/2022 3:00:00,12/5/2022 3:52:24,461,Completed
368653,1502402,12/3/2022 6:00:00,12/8/2022 6:00:00,12/8/2022 6:50:41,462,Completed
368654,1484721,12/4/2022 1:30:00,12/16/2022 1:30:00,12/16/2022 2:23:16,461,Completed
368655,1494432,12/4/2022 1:30:00,12/18/2022 1:30:00,12/18/2022 2:28:17,458,Completed
368656,1504028,12/4/2022 1:30:00,12/11/2022 1:30:00,,474,No show
368657,1503530,12/4/2022 3:00:00,12/9/2022 3:00:00,12/9/2022 3:42:39,446,Completed
368658,1504919,12/4/2022 3:00:00,12/16/2022 3:00:00,12/16/2022 3:49:02,470,Completed
368659,1490239,12/4/2022 6:00:00,12/8/2022 6:00:00,12/8/2022 6:37:02,469,Completed
368660,1495836,12/4/2022 6:00:00,12/19/2022 6:00:00,12/19/2022 6:55:40,475,Completed
368661,1498684,12/4/2022 6:00:00,12/7/2022 6:00:00,12/7/2022 6:43:49,463,Completed
368662,1498684,12/4/2022 6:00:00,12/10/2022 6:00:00,12/10/2022 6:52:29,463,Completed
368663,1498815,12/4/2022 6:00:00,12/12/2022 6:00:00,12/12/2022 6:54:32,455,Completed
368664,1496248,12/4/2022 12:00:00,12/18/2022 12:00:00,12/18/2022 12:31:43,455,Completed
368665,1496592,12/4/2022 12:00:00,12/14/2022 12:00:00,12/14/2022 12:55:21,461,Completed
368666,1506543,12/5/2022 1:30:00,12/12/2022 1:30:00,12/12/2022 2:04:27,460,Completed
368667,1508246,12/5/2022 1:30:00,12/10/2022 1:30:00,12/10/2022 2:27:04,465,Completed
368668,1499824,12/5/2022 3:00:00,12/11/2022 3:00:00,12/11/2022 3:46:47,437,Completed
368669,1489333,12/5/2022 6:00:00,12/7/2022 6:00:00,12/7/2022 6:42:30,450,Completed
368670,1499814,12/6/2022 12:00:00,12/8/2022 12:00:00,12/8/2022 12:37:06,440,Completed
368671,1505204,12/6/2022 12:00:00,12/17/2022 12:00:00,12/17/2022 12:59:19,468,Completed
368672,1506784,12/7/2022 1:30:00,12/10/2022 1:30:00,12/10/2022 2:02:15,452,Completed
368673,1501424,12/7/2022 3:00:00,12/21/2022 3:00:00,12/21/2022 3:49:53,451,Completed
368674,1496592,12/7/2022 12:00:00,12/22/2022 12:00:00,12/22/2022 12:52:00,461,Completed
368675,1503408,12/8/2022 1:30:00,12/22/2022 1:30:00,12/22/2022 2:16:38,439,Completed
368676,1490239,12/8/2022 3:00:00,12/13/2022 3:00:00,12/13/2022 3:50:14,469,Completed
368677,1499090,12/8/2022 3:00:00,12/22/2022 3:00:00,12/22/2022 3:37:08,440,Completed
368678,1495190,12/8/2022 6:00:00,12/12/2022 6:00:00,12/12/2022 6:32:28,444,Completed
368679,1503681,12/8/2022 6:00:00,12/13/2022 6:00:00,12/13/2022 6:32:37,444,Completed
368680,1515925,12/8/2022 6:00:00,12/19/2022 6:00:00,12/19/2022 6:49:54,459,Completed
368681,1488186,12/8/2022 12:00:00,12/21/2022 12:00:00,12/21/2022 12:58:22,447,Completed
368682,1502402,12/8/2022 12:00:00,12/15/2022 12:00:00,12/15/2022 12:59:33,462,Completed
368683,1502507,12/8/2022 12:00:00,12/19/2022 12:00:00,,474,Rescheduled
368684,1514080,12/8/2022 12:00:00,12/20/2022 12:00:00,12/20/2022 12:55:31,457,Completed
368685,1498618,12/9/2022 1:30:00,12/21/2022 1:30:00,12/21/2022 2:24:02,473,Completed
368686,1505363,12/9/2022 3:00:00,12/12/2022 3:00:00,12/12/2022 3:37:21,435,Completed
368687,1491423,12/9/2022 6:00:00,12/19/2022 6:00:00,12/19/2022 6:36:19,443,Completed
368688,1501724,12/9/2022 6:00:00,12/23/2022 6:00:00,12/23/2022 6:49:56,470,Completed
368689,1511050,12/9/2022 6:00:00,12/10/2022 6:00:00,12/10/2022 6:53:05,447,Completed
368690,1489463,12/10/2022 1:30:00,12/14/2022 1:30:00,12/14/2022 2:24:32,461,Completed
368691,1498023,12/10/2022 1:30:00,12/20/2022 1:30:00,12/20/2022 2:21:07,463,Completed
368692,1511050,12/10/2022 3:00:00,12/25/2022 3:00:00,12/25/2022 3:43:27,447,Completed
368693,1520909,12/10/2022 3:00:00,12/21/2022 3:00:00,12/21/2022 3:32:17,444,Completed
368694,1495298,12/10/2022 6:00:00,12/23/2022 6:00:00,12/23/2022 6:39:17,456,Completed
368695,1502294,12/10/2022 6:00:00,12/15/2022 6:00:00,12/15/2022 6:34:39,472,Completed
368696,1498815,12/11/2022 1:30:00,12/18/2022 1:30:00,12/18/2022 2:13:53,455,Completed
368697,1499796,12/11/2022 3:00:00,12/20/2022 3:00:00,12/20/2022 3:48:05,446,Completed
368698,1501584,12/11/2022 12:00:00,12/12/2022 12:00:00,12/12/2022 12:49:45,455,Completed
368699,1509443,12/11/2022 12:00:00,12/13/2022 12:00:00,12/13/2022 12:49:53,471,Completed
368700,1483465,12/12/2022 1:30:00,12/16/2022 1:30:00,12/16/2022 2:01:19,473,Completed
368701,1493523,12/12/2022 1:30:00,12/16/2022 1:30:00,12/16/2022 2:12:59,441,Completed
368702,1487330,12/12/2022 12:00:00,12/18/2022 12:00:00,12/18/2022 12:34:17,437,Completed
368703,1498618,12/12/2022 12:00:00,12/26/2022 12:00:00,12/26/2022 12:40:30,473,Completed
368704,1505204,12/12/2022 12:00:00,12/21/2022 12:00:00,12/21/2022 12:51:19,468,Completed
368705,1494954,12/13/2022 1:30:00,12/19/2022 1:30:00,12/19/2022 2:02:30,438,Completed
368706,1514060,12/13/2022 1:30:00,12/26/2022 1:30:00,12/26/2022 2:10:11,449,Completed
368707,1490488,12/13/2022 3:00:00,12/26/2022 3:00:00,12/26/2022 3:39:36,470,Completed
368708,1506543,12/13/2022 6:00:00,12/27/2022 6:00:00,12/27/2022 6:37:37,460,Completed
368709,1506784,12/13/2022 6:00:00,12/23/2022 6:00:00,12/23/2022 6:48:05,452,Completed
368710,1520909,12/13/2022 6:00:00,12/28/2022 6:00:00,12/28/2022 6:30:14,444,Completed
368711,1502469,12/13/2022 12:00:00,12/24/2022 12:00:00,12/24/2022 12:52:39,473,Completed
368712,1519689,12/14/2022 1:30:00,12/25/2022 1:30:00,12/25/2022 2:11:36,446,Completed
368713,1501584,12/14/2022 3:00:00,12/25/2022 3:00:00,12/25/2022 3:59:30,455,Completed
368714,1503408,12/14/2022 3:00:00,12/26/2022 3:00:00,12/26/2022 3:42:41,439,Completed
368715,1505363,12/14/2022 3:00:00,12/16/2022 3:00:00,12/16/2022 3:30:45,435,Completed
368716,1506784,12/15/2022 3:00:00,12/26/2022 3:00:00,12/26/2022 3:40:37,452,Completed
368717,1507402,12/15/2022 3:00:00,12/30/2022 3:00:00,12/30/2022 3:55:11,457,Completed
368718,1502303,12/15/2022 6:00:00,12/27/2022 6:00:00,12/27/2022 6:43:09,470,Completed
368719,1502309,12/15/2022 12:00:00,12/21/2022 12:00:00,12/21/2022 12:40:33,461,Completed
368720,1491669,12/16/2022 3:00:00,12/23/2022 3:00:00,12/23/2022 3:41:59,463,Completed
368721,1502309,12/16/2022 3:00:00,12/29/2022 3:00:00,12/29/2022 3:40:00,461,Completed
368722,1505363,12/16/2022 12:00:00,12/19/2022 12:00:00,12/19/2022 12:39:09,435,Completed
368723,1489333,12/17/2022 1:30:00,12/28/2022 1:30:00,12/28/2022 2:28:01,450,Completed
368724,1499796,12/17/2022 1:30:00,12/22/2022 1:30:00,,446,No show
368725,1501584,12/17/2022 1:30:00,12/31/2022 1:30:00,12/31/2022 2:11:02,455,Completed
368726,1508311,12/17/2022 1:30:00,12/23/2022 1:30:00,12/23/2022 2:05:36,445,Completed
368727,1493633,12/17/2022 3:00:00,12/19/2022 3:00:00,12/19/2022 3:43:23,444,Completed
368728,1487330,12/17/2022 6:00:00,12/26/2022 6:00:00,12/26/2022 6:45:17,437,Completed
368729,1501003,12/17/2022 6:00:00,12/30/2022 6:00:00,12/30/2022 6:46:10,473,Completed
368730,1509915,12/17/2022 6:00:00,12/28/2022 6:00:00,12/28/2022 6:54:05,452,Completed
368731,1491423,12/17/2022 12:00:00,12/22/2022 12:00:00,12/22/2022 12:55:02,443,Completed
368732,1496592,12/17/2022 12:00:00,12/26/2022 12:00:00,12/26/2022 12:41:43,461,Completed
368733,1505010,12/17/2022 12:00:00,12/30/2022 12:00:00,12/30/2022 12:39:58,463,Completed
368734,1496248,12/18/2022 1:30:00,12/30/2022 1:30:00,12/30/2022 2:18:12,455,Completed
368735,1498023,12/18/2022 1:30:00,1/2/2023 1:30:00,1/2/2023 2:13:47,463,Completed
368736,1496592,12/18/2022 3:00:00,12/29/2022 3:00:00,12/29/2022 3:33:14,461,Completed
368737,1509049,12/18/2022 3:00:00,12/31/2022 3:00:00,12/31/2022 3:47:45,458,Completed
368738,1487902,12/18/2022 12:00:00,12/20/2022 12:00:00,12/20/2022 12:35:18,462,Completed
368739,1506784,12/18/2022 12:00:00,1/1/2023 12:00:00,1/1/2023 12:41:22,452,Completed
368740,1505969,12/19/2022 1:30:00,1/3/2023 1:30:00,1/3/2023 2:25:51,457,Completed
368741,1507389,12/19/2022 1:30:00,12/29/2022 1:30:00,12/29/2022 2:06:08,444,Completed
368742,1499824,12/19/2022 3:00:00,1/1/2023 3:00:00,1/1/2023 3:38:20,437,Completed
368743,1501003,12/19/2022 6:00:00,1/3/2023 6:00:00,1/3/2023 6:54:59,473,Completed
368744,1504757,12/19/2022 6:00:00,12/27/2022 6:00:00,12/27/2022 6:48:03,463,Completed
368745,1505363,12/19/2022 6:00:00,12/24/2022 6:00:00,12/24/2022 6:37:33,435,Completed
368746,1513976,12/19/2022 6:00:00,12/22/2022 6:00:00,12/22/2022 6:49:13,459,Completed
368747,1498618,12/20/2022 1:30:00,12/30/2022 1:30:00,12/30/2022 2:11:10,473,Completed
368748,1489136,12/20/2022 3:00:00,12/23/2022 3:00:00,12/23/2022 3:51:33,464,Completed
368749,1499090,12/20/2022 3:00:00,1/4/2023 3:00:00,1/4/2023 3:58:54,440,Completed
368750,1502469,12/20/2022 3:00:00,1/1/2023 3:00:00,1/1/2023 3:54:13,473,Completed
368751,1511549,12/20/2022 3:00:00,1/4/2023 3:00:00,1/4/2023 3:45:14,437,Completed
368752,1508827,12/20/2022 6:00:00,12/28/2022 6:00:00,12/28/2022 6:30:06,465,Completed
368753,1508827,12/20/2022 6:00:00,12/30/2022 6:00:00,12/30/2022 6:32:48,465,Completed
368754,1483465,12/20/2022 12:00:00,12/24/2022 12:00:00,,473,Rescheduled
368755,1488186,12/20/2022 12:00:00,12/26/2022 12:00:00,12/26/2022 12:56:13,447,Completed
368756,1499814,12/20/2022 12:00:00,12/28/2022 12:00:00,12/28/2022 12:41:27,440,Completed
368757,1498618,12/21/2022 1:30:00,1/2/2023 1:30:00,1/2/2023 2:06:03,473,Completed
368758,1503535,12/21/2022 1:30:00,12/31/2022 1:30:00,12/31/2022 2:15:54,470,Completed
368759,1490488,12/21/2022 3:00:00,12/30/2022 3:00:00,12/30/2022 3:35:34,470,Completed
368760,1503530,12/21/2022 3:00:00,12/23/2022 3:00:00,12/23/2022 3:48:39,446,Completed
368761,1489463,12/21/2022 6:00:00,1/2/2023 6:00:00,1/2/2023 6:56:17,461,Completed
368762,1506543,12/21/2022 6:00:00,12/31/2022 6:00:00,12/31/2022 6:48:01,460,Completed
368763,1507114,12/21/2022 6:00:00,12/31/2022 6:00:00,12/31/2022 6:53:27,442,Completed
368764,1504757,12/21/2022 12:00:00,12/28/2022 12:00:00,12/28/2022 12:41:19,463,Completed
368765,1518152,12/21/2022 12:00:00,12/29/2022 12:00:00,12/29/2022 12:36:22,461,Completed
368766,1508311,12/22/2022 3:00:00,1/2/2023 3:00:00,1/2/2023 3:41:17,445,Completed
368767,1495298,12/22/2022 12:00:00,12/25/2022 12:00:00,12/25/2022 12:56:50,456,Completed
368768,1498618,12/22/2022 12:00:00,1/5/2023 12:00:00,1/5/2023 12:50:55,473,Completed
368769,1503530,12/22/2022 12:00:00,12/31/2022 12:00:00,12/31/2022 12:50:18,446,Completed
368770,1509443,12/23/2022 1:30:00,1/5/2023 1:30:00,1/5/2023 2:04:04,471,Completed
368771,1496592,12/23/2022 3:00:00,1/3/2023 3:00:00,1/3/2023 3:42:44,461,Completed
368772,1498684,12/23/2022 3:00:00,1/6/2023 3:00:00,1/6/2023 3:32:58,463,Completed
368773,1489116,12/23/2022 6:00:00,12/31/2022 6:00:00,12/31/2022 6:55:22,472,Completed
368774,1502402,12/23/2022 6:00:00,1/2/2023 6:00:00,1/2/2023 6:45:00,462,Completed
368775,1514080,12/23/2022 6:00:00,1/2/2023 6:00:00,1/2/2023 6:38:01,457,Completed
368776,1489463,12/23/2022 12:00:00,1/2/2023 12:00:00,1/2/2023 12:47:56,461,Completed
368777,1494432,12/23/2022 12:00:00,12/27/2022 12:00:00,12/27/2022 12:35:06,458,Completed
368778,1504520,12/23/2022 12:00:00,1/4/2023 12:00:00,1/4/2023 12:33:27,435,Completed
368779,1505363,12/23/2022 12:00:00,1/6/2023 12:00:00,1/6/2023 12:33:35,435,Completed
368780,1507389,12/23/2022 12:00:00,1/7/2023 12:00:00,1/7/2023 12:30:55,444,Completed
368781,1496248,12/24/2022 1:30:00,1/3/2023 1:30:00,1/3/2023 2:22:13,455,Completed
368782,1502294,12/24/2022 3:00:00,12/28/2022 3:00:00,12/28/2022 3:54:42,472,Completed
368783,1499796,12/24/2022 6:00:00,12/30/2022 6:00:00,12/30/2022 6:41:41,446,Completed
368784,1502576,12/24/2022 12:00:00,12/25/2022 12:00:00,12/25/2022 12:34:04,450,Completed
368785,1518353,12/24/2022 12:00:00,1/2/2023 12:00:00,1/2/2023 12:55:03,455,Completed
368786,1488186,12/25/2022 6:00:00,1/4/2023 6:00:00,1/4/2023 6:47:52,447,Completed
368787,1515482,12/25/2022 6:00:00,1/8/2023 6:00:00,1/8/2023 6:47:40,452,Completed
368788,1518353,12/25/2022 6:00:00,1/8/2023 6:00:00,1/8/2023 6:57:18,455,Completed
368789,1507114,12/25/2022 12:00:00,1/9/2023 12:00:00,1/9/2023 12:42:44,442,Completed
368790,1509915,12/25/2022 12:00:00,1/5/2023 12:00:00,1/5/2023 12:59:44,452,Completed
368791,1490488,12/26/2022 1:30:00,12/31/2022 1:30:00,12/31/2022 2:04:35,470,Completed
368792,1508827,12/26/2022 1:30:00,1/5/2023 1:30:00,1/5/2023 2:08:37,465,Completed
368793,1510212,12/26/2022 1:30:00,1/5/2023 1:30:00,1/5/2023 2:14:21,445,Completed
368794,1505010,12/26/2022 6:00:00,1/6/2023 6:00:00,1/6/2023 6:52:04,463,Completed
368795,1506784,12/26/2022 6:00:00,1/6/2023 6:00:00,1/6/2023 6:38:05,452,Completed
368796,1502507,12/26/2022 12:00:00,1/10/2023 12:00:00,1/10/2023 12:34:42,474,Completed
368797,1503408,12/26/2022 12:00:00,12/28/2022 12:00:00,12/28/2022 12:31:22,439,Completed
368798,1505317,12/26/2022 12:00:00,1/3/2023 12:00:00,1/3/2023 12:37:16,435,Completed
368799,1519057,12/26/2022 12:00:00,1/9/2023 12:00:00,1/9/2023 12:41:57,465,Completed
368800,1484721,12/27/2022 1:30:00,12/31/2022 1:30:00,12/31/2022 2:11:47,461,Completed
368801,1499814,12/27/2022 1:30:00,1/3/2023 1:30:00,1/3/2023 2:11:17,440,Completed
368802,1501370,12/27/2022 3:00:00,12/28/2022 3:00:00,12/28/2022 3:46:08,445,Completed
368803,1502576,12/27/2022 3:00:00,1/9/2023 3:00:00,1/9/2023 3:32:06,450,Completed
368804,1495190,12/27/2022 6:00:00,1/3/2023 6:00:00,1/3/2023 6:51:13,444,Completed
368805,1496025,12/27/2022 6:00:00,12/31/2022 6:00:00,12/31/2022 6:58:53,470,Completed
368806,1503535,12/27/2022 6:00:00,1/9/2023 6:00:00,1/9/2023 6:34:29,470,Completed
368807,1519689,12/27/2022 12:00:00,12/28/2022 12:00:00,12/28/2022 12:49:24,446,Completed
368808,1524417,12/27/2022 12:00:00,1/8/2023 12:00:00,1/8/2023 12:40:39,473,Completed
368809,1499090,12/28/2022 1:30:00,1/10/2023 1:30:00,1/10/2023 2:17:21,440,Completed
368810,1503681,12/28/2022 3:00:00,12/31/2022 3:00:00,12/31/2022 3:44:15,444,Completed
368811,1508827,12/28/2022 6:00:00,1/12/2023 6:00:00,1/12/2023 6:39:08,465,Completed
368812,1488179,12/29/2022 1:30:00,1/6/2023 1:30:00,1/6/2023 2:13:54,453,Completed
368813,1505363,12/29/2022 1:30:00,1/10/2023 1:30:00,1/10/2023 2:26:41,435,Completed
368814,1507389,12/29/2022 1:30:00,1/13/2023 1:30:00,1/13/2023 2:26:38,444,Completed
368815,1508134,12/29/2022 1:30:00,1/13/2023 1:30:00,1/13/2023 2:27:59,455,Completed
368816,1518762,12/29/2022 6:00:00,1/10/2023 6:00:00,1/10/2023 6:49:29,448,Completed
368817,1515925,12/29/2022 12:00:00,1/5/2023 12:00:00,1/5/2023 12:55:50,459,Completed
368818,1511050,12/30/2022 1:30:00,1/11/2023 1:30:00,1/11/2023 2:13:48,447,Completed
368819,1503681,12/30/2022 3:00:00,1/11/2023 3:00:00,,444,No show
368820,1509915,12/30/2022 6:00:00,1/12/2023 6:00:00,1/12/2023 6:38:31,452,Completed
368821,1508311,12/30/2022 12:00:00,1/10/2023 12:00:00,1/10/2023 12:53:45,445,Completed
368822,1502294,12/31/2022 6:00:00,1/14/2023 6:00:00,1/14/2023 6:36:37,472,Completed
368823,1493633,12/31/2022 12:00:00,1/4/2023 12:00:00,1/4/2023 12:46:33,444,Completed
368824,1499090,1/1/2023 1:30:00,1/12/2023 1:30:00,1/12/2023 2:16:22,440,Completed
368825,1501584,1/1/2023 3:00:00,1/3/2023 3:00:00,1/3/2023 3:50:09,455,Completed
368826,1506543,1/1/2023 3:00:00,1/9/2023 3:00:00,1/9/2023 3:33:37,460,Completed
368827,1498815,1/1/2023 6:00:00,1/14/2023 6:00:00,1/14/2023 6:43:21,455,Completed
368828,1499824,1/1/2023 6:00:00,1/6/2023 6:00:00,1/6/2023 6:48:38,437,Completed
368829,1504028,1/1/2023 6:00:00,1/9/2023 6:00:00,1/9/2023 6:48:36,474,Completed
368830,1510212,1/1/2023 12:00:00,1/16/2023 12:00:00,1/16/2023 12:47:41,445,Completed
368831,1498023,1/2/2023 1:30:00,1/11/2023 1:30:00,1/11/2023 2:17:54,463,Completed
368832,1507402,1/2/2023 1:30:00,1/10/2023 1:30:00,1/10/2023 2:01:58,457,Completed
368833,1522046,1/2/2023 1:30:00,1/14/2023 1:30:00,1/14/2023 2:26:08,444,Completed
368834,1502576,1/2/2023 6:00:00,1/9/2023 6:00:00,1/9/2023 6:42:25,450,Completed
368835,1501724,1/2/2023 12:00:00,1/12/2023 12:00:00,1/12/2023 12:46:28,470,Completed
368836,1508311,1/2/2023 12:00:00,1/16/2023 12:00:00,1/16/2023 12:31:10,445,Completed
368837,1488179,1/3/2023 1:30:00,1/7/2023 1:30:00,1/7/2023 2:04:03,453,Completed
368838,1524518,1/3/2023 1:30:00,1/16/2023 1:30:00,1/16/2023 2:19:10,459,Completed
368839,1511763,1/3/2023 3:00:00,1/9/2023 3:00:00,1/9/2023 3:33:29,447,Completed
368840,1520909,1/3/2023 3:00:00,1/18/2023 3:00:00,,444,Cancelled
368841,1489333,1/3/2023 6:00:00,1/7/2023 6:00:00,1/7/2023 6:39:10,450,Completed
368842,1515721,1/3/2023 6:00:00,1/9/2023 6:00:00,1/9/2023 6:51:52,470,Completed
368843,1505204,1/3/2023 12:00:00,1/12/2023 12:00:00,1/12/2023 12:45:45,468,Completed
368844,1507114,1/3/2023 12:00:00,1/14/2023 12:00:00,1/14/2023 12:46:27,442,Completed
368845,1513935,1/3/2023 12:00:00,1/17/2023 12:00:00,1/17/2023 12:32:43,451,Completed
368846,1504757,1/4/2023 1:30:00,1/14/2023 1:30:00,1/14/2023 2:07:56,463,Completed
368847,1499814,1/4/2023 3:00:00,1/8/2023 3:00:00,1/8/2023 3:49:42,440,Completed
368848,1514080,1/4/2023 3:00:00,1/12/2023 3:00:00,1/12/2023 3:30:33,457,Completed
368849,1490239,1/5/2023 6:00:00,1/11/2023 6:00:00,1/11/2023 6:50:36,469,Completed
368850,1505010,1/5/2023 6:00:00,1/11/2023 6:00:00,1/11/2023 6:59:05,463,Completed
368851,1507114,1/5/2023 6:00:00,1/16/2023 6:00:00,,442,Cancelled
368852,1490239,1/5/2023 12:00:00,1/19/2023 12:00:00,1/19/2023 12:36:54,469,Completed
368853,1516496,1/5/2023 12:00:00,1/13/2023 12:00:00,1/13/2023 12:44:55,471,Completed
368854,1522788,1/5/2023 12:00:00,1/6/2023 12:00:00,1/6/2023 12:33:21,449,Completed
368855,1503530,1/6/2023 1:30:00,1/20/2023 1:30:00,1/20/2023 2:27:58,446,Completed
368856,1523512,1/6/2023 1:30:00,1/16/2023 1:30:00,1/16/2023 2:26:08,446,Completed
368857,1516496,1/6/2023 3:00:00,1/16/2023 3:00:00,1/16/2023 3:39:55,471,Completed
368858,1504028,1/6/2023 6:00:00,1/10/2023 6:00:00,1/10/2023 6:47:35,474,Completed
368859,1506648,1/6/2023 6:00:00,1/12/2023 6:00:00,1/12/2023 6:32:37,443,Completed
368860,1488186,1/6/2023 12:00:00,1/8/2023 12:00:00,1/8/2023 12:39:38,447,Completed
368861,1505204,1/6/2023 12:00:00,1/20/2023 12:00:00,1/20/2023 12:37:44,468,Completed
368862,1499814,1/7/2023 1:30:00,1/20/2023 1:30:00,,440,Cancelled
368863,1507389,1/7/2023 1:30:00,1/19/2023 1:30:00,1/19/2023 2:17:14,444,Completed
368864,1505363,1/7/2023 3:00:00,1/17/2023 3:00:00,,435,Cancelled
368865,1501584,1/7/2023 12:00:00,1/16/2023 12:00:00,1/16/2023 12:53:20,455,Completed
368866,1511050,1/7/2023 12:00:00,1/20/2023 12:00:00,1/20/2023 12:46:33,447,Completed
368867,1524518,1/7/2023 12:00:00,1/21/2023 12:00:00,,459,Cancelled
368868,1506784,1/8/2023 1:30:00,1/15/2023 1:30:00,1/15/2023 2:09:51,452,Completed
368869,1518152,1/8/2023 1:30:00,1/13/2023 1:30:00,1/13/2023 2:24:00,461,Completed
368870,1509915,1/8/2023 6:00:00,1/20/2023 6:00:00,1/20/2023 6:39:06,452,Completed
368871,1499796,1/8/2023 12:00:00,1/16/2023 12:00:00,1/16/2023 12:56:45,446,Completed
368872,1521890,1/8/2023 12:00:00,1/17/2023 12:00:00,1/17/2023 12:59:50,452,Completed
368873,1501370,1/9/2023 3:00:00,1/21/2023 3:00:00,1/21/2023 3:46:08,445,Completed
368874,1508134,1/9/2023 3:00:00,1/14/2023 3:00:00,1/14/2023 3:30:34,455,Completed
368875,1508134,1/9/2023 3:00:00,1/17/2023 3:00:00,1/17/2023 3:55:26,455,Completed
368876,1495298,1/9/2023 12:00:00,1/10/2023 12:00:00,1/10/2023 12:30:02,456,Completed
368877,1518762,1/9/2023 12:00:00,1/19/2023 12:00:00,,448,Cancelled
368878,1501424,1/10/2023 1:30:00,1/22/2023 1:30:00,,451,Cancelled
368879,1505317,1/10/2023 1:30:00,1/11/2023 1:30:00,1/11/2023 2:15:00,435,Completed
368880,1490488,1/10/2023 6:00:00,1/11/2023 6:00:00,1/11/2023 6:41:27,470,Completed
368881,1509049,1/10/2023 6:00:00,1/15/2023 6:00:00,1/15/2023 6:41:20,458,Completed
368882,1523512,1/10/2023 6:00:00,1/22/2023 6:00:00,,446,Cancelled
368883,1503408,1/10/2023 12:00:00,1/12/2023 12:00:00,1/12/2023 12:35:44,439,Completed
368884,1496025,1/11/2023 1:30:00,1/16/2023 1:30:00,1/16/2023 2:11:22,470,Completed
368885,1501724,1/11/2023 1:30:00,1/17/2023 1:30:00,1/17/2023 2:26:59,470,Completed
368886,1504757,1/11/2023 1:30:00,1/18/2023 1:30:00,1/18/2023 2:00:09,463,Completed
368887,1494432,1/11/2023 3:00:00,1/12/2023 3:00:00,1/12/2023 3:38:57,458,Completed
368888,1508246,1/11/2023 6:00:00,1/13/2023 6:00:00,1/13/2023 6:43:07,465,Completed
368889,1522046,1/11/2023 6:00:00,1/26/2023 6:00:00,1/26/2023 6:52:57,444,Completed
368890,1501424,1/11/2023 12:00:00,1/24/2023 12:00:00,,451,Cancelled
368891,1505010,1/11/2023 12:00:00,1/25/2023 12:00:00,1/25/2023 12:47:40,463,Completed
